date_sk,full_date,year,quarter,month_num,month_name,month_short,year_month,year_month_sort,week_num,day_num,day_name,is_weekend
20130831,2013-08-31,2013,3,8,August,Aug,2013-08,201308,35,31,Saturday,True
20130901,2013-09-01,2013,3,9,September,Sep,2013-09,201309,35,1,Sunday,True
20130902,2013-09-02,2013,3,9,September,Sep,2013-09,201309,36,2,Monday,False
20130903,2013-09-03,2013,3,9,September,Sep,2013-09,201309,36,3,Tuesday,False
20130904,2013-09-04,2013,3,9,September,Sep,2013-09,201309,36,4,Wednesday,False
20130905,2013-09-05,2013,3,9,September,Sep,2013-09,201309,36,5,Thursday,False
20130906,2013-09-06,2013,3,9,September,Sep,2013-09,201309,36,6,Friday,False
20130907,2013-09-07,2013,3,9,September,Sep,2013-09,201309,36,7,Saturday,True
20130908,2013-09-08,2013,3,9,September,Sep,2013-09,201309,36,8,Sunday,True
20130909,2013-09-09,2013,3,9,September,Sep,2013-09,201309,37,9,Monday,False
20130910,2013-09-10,2013,3,9,September,Sep,2013-09,201309,37,10,Tuesday,False
20130911,2013-09-11,2013,3,9,September,Sep,2013-09,201309,37,11,Wednesday,False
20130912,2013-09-12,2013,3,9,September,Sep,2013-09,201309,37,12,Thursday,False
20130913,2013-09-13,2013,3,9,September,Sep,2013-09,201309,37,13,Friday,False
20130914,2013-09-14,2013,3,9,September,Sep,2013-09,201309,37,14,Saturday,True
20130915,2013-09-15,2013,3,9,September,Sep,2013-09,201309,37,15,Sunday,True
20130916,2013-09-16,2013,3,9,September,Sep,2013-09,201309,38,16,Monday,False
20130917,2013-09-17,2013,3,9,September,Sep,2013-09,201309,38,17,Tuesday,False
20130918,2013-09-18,2013,3,9,September,Sep,2013-09,201309,38,18,Wednesday,False
20130919,2013-09-19,2013,3,9,September,Sep,2013-09,201309,38,19,Thursday,False
20130920,2013-09-20,2013,3,9,September,Sep,2013-09,201309,38,20,Friday,False
20130921,2013-09-21,2013,3,9,September,Sep,2013-09,201309,38,21,Saturday,True
20130922,2013-09-22,2013,3,9,September,Sep,2013-09,201309,38,22,Sunday,True
20130923,2013-09-23,2013,3,9,September,Sep,2013-09,201309,39,23,Monday,False
20130924,2013-09-24,2013,3,9,September,Sep,2013-09,201309,39,24,Tuesday,False
20130925,2013-09-25,2013,3,9,September,Sep,2013-09,201309,39,25,Wednesday,False
20130926,2013-09-26,2013,3,9,September,Sep,2013-09,201309,39,26,Thursday,False
20130927,2013-09-27,2013,3,9,September,Sep,2013-09,201309,39,27,Friday,False
20130928,2013-09-28,2013,3,9,September,Sep,2013-09,201309,39,28,Saturday,True
20130929,2013-09-29,2013,3,9,September,Sep,2013-09,201309,39,29,Sunday,True
20130930,2013-09-30,2013,3,9,September,Sep,2013-09,201309,40,30,Monday,False
20131001,2013-10-01,2013,4,10,October,Oct,2013-10,201310,40,1,Tuesday,False
20131002,2013-10-02,2013,4,10,October,Oct,2013-10,201310,40,2,Wednesday,False
20131003,2013-10-03,2013,4,10,October,Oct,2013-10,201310,40,3,Thursday,False
20131004,2013-10-04,2013,4,10,October,Oct,2013-10,201310,40,4,Friday,False
20131005,2013-10-05,2013,4,10,October,Oct,2013-10,201310,40,5,Saturday,True
20131006,2013-10-06,2013,4,10,October,Oct,2013-10,201310,40,6,Sunday,True
20131007,2013-10-07,2013,4,10,October,Oct,2013-10,201310,41,7,Monday,False
20131008,2013-10-08,2013,4,10,October,Oct,2013-10,201310,41,8,Tuesday,False
20131009,2013-10-09,2013,4,10,October,Oct,2013-10,201310,41,9,Wednesday,False
20131010,2013-10-10,2013,4,10,October,Oct,2013-10,201310,41,10,Thursday,False
20131011,2013-10-11,2013,4,10,October,Oct,2013-10,201310,41,11,Friday,False
20131012,2013-10-12,2013,4,10,October,Oct,2013-10,201310,41,12,Saturday,True
20131013,2013-10-13,2013,4,10,October,Oct,2013-10,201310,41,13,Sunday,True
20131014,2013-10-14,2013,4,10,October,Oct,2013-10,201310,42,14,Monday,False
20131015,2013-10-15,2013,4,10,October,Oct,2013-10,201310,42,15,Tuesday,False
20131016,2013-10-16,2013,4,10,October,Oct,2013-10,201310,42,16,Wednesday,False
20131017,2013-10-17,2013,4,10,October,Oct,2013-10,201310,42,17,Thursday,False
20131018,2013-10-18,2013,4,10,October,Oct,2013-10,201310,42,18,Friday,False
20131019,2013-10-19,2013,4,10,October,Oct,2013-10,201310,42,19,Saturday,True
20131020,2013-10-20,2013,4,10,October,Oct,2013-10,201310,42,20,Sunday,True
20131021,2013-10-21,2013,4,10,October,Oct,2013-10,201310,43,21,Monday,False
20131022,2013-10-22,2013,4,10,October,Oct,2013-10,201310,43,22,Tuesday,False
20131023,2013-10-23,2013,4,10,October,Oct,2013-10,201310,43,23,Wednesday,False
20131024,2013-10-24,2013,4,10,October,Oct,2013-10,201310,43,24,Thursday,False
20131025,2013-10-25,2013,4,10,October,Oct,2013-10,201310,43,25,Friday,False
20131026,2013-10-26,2013,4,10,October,Oct,2013-10,201310,43,26,Saturday,True
20131027,2013-10-27,2013,4,10,October,Oct,2013-10,201310,43,27,Sunday,True
20131028,2013-10-28,2013,4,10,October,Oct,2013-10,201310,44,28,Monday,False
20131029,2013-10-29,2013,4,10,October,Oct,2013-10,201310,44,29,Tuesday,False
20131030,2013-10-30,2013,4,10,October,Oct,2013-10,201310,44,30,Wednesday,False
20131031,2013-10-31,2013,4,10,October,Oct,2013-10,201310,44,31,Thursday,False
20131101,2013-11-01,2013,4,11,November,Nov,2013-11,201311,44,1,Friday,False
20131102,2013-11-02,2013,4,11,November,Nov,2013-11,201311,44,2,Saturday,True
20131103,2013-11-03,2013,4,11,November,Nov,2013-11,201311,44,3,Sunday,True
20131104,2013-11-04,2013,4,11,November,Nov,2013-11,201311,45,4,Monday,False
20131105,2013-11-05,2013,4,11,November,Nov,2013-11,201311,45,5,Tuesday,False
20131106,2013-11-06,2013,4,11,November,Nov,2013-11,201311,45,6,Wednesday,False
20131107,2013-11-07,2013,4,11,November,Nov,2013-11,201311,45,7,Thursday,False
20131108,2013-11-08,2013,4,11,November,Nov,2013-11,201311,45,8,Friday,False
20131109,2013-11-09,2013,4,11,November,Nov,2013-11,201311,45,9,Saturday,True
20131110,2013-11-10,2013,4,11,November,Nov,2013-11,201311,45,10,Sunday,True
20131111,2013-11-11,2013,4,11,November,Nov,2013-11,201311,46,11,Monday,False
20131112,2013-11-12,2013,4,11,November,Nov,2013-11,201311,46,12,Tuesday,False
20131113,2013-11-13,2013,4,11,November,Nov,2013-11,201311,46,13,Wednesday,False
20131114,2013-11-14,2013,4,11,November,Nov,2013-11,201311,46,14,Thursday,False
20131115,2013-11-15,2013,4,11,November,Nov,2013-11,201311,46,15,Friday,False
20131116,2013-11-16,2013,4,11,November,Nov,2013-11,201311,46,16,Saturday,True
20131117,2013-11-17,2013,4,11,November,Nov,2013-11,201311,46,17,Sunday,True
20131118,2013-11-18,2013,4,11,November,Nov,2013-11,201311,47,18,Monday,False
20131119,2013-11-19,2013,4,11,November,Nov,2013-11,201311,47,19,Tuesday,False
20131120,2013-11-20,2013,4,11,November,Nov,2013-11,201311,47,20,Wednesday,False
20131121,2013-11-21,2013,4,11,November,Nov,2013-11,201311,47,21,Thursday,False
20131122,2013-11-22,2013,4,11,November,Nov,2013-11,201311,47,22,Friday,False
20131123,2013-11-23,2013,4,11,November,Nov,2013-11,201311,47,23,Saturday,True
20131124,2013-11-24,2013,4,11,November,Nov,2013-11,201311,47,24,Sunday,True
20131125,2013-11-25,2013,4,11,November,Nov,2013-11,201311,48,25,Monday,False
20131126,2013-11-26,2013,4,11,November,Nov,2013-11,201311,48,26,Tuesday,False
20131127,2013-11-27,2013,4,11,November,Nov,2013-11,201311,48,27,Wednesday,False
20131128,2013-11-28,2013,4,11,November,Nov,2013-11,201311,48,28,Thursday,False
20131129,2013-11-29,2013,4,11,November,Nov,2013-11,201311,48,29,Friday,False
20131130,2013-11-30,2013,4,11,November,Nov,2013-11,201311,48,30,Saturday,True
20131201,2013-12-01,2013,4,12,December,Dec,2013-12,201312,48,1,Sunday,True
20131202,2013-12-02,2013,4,12,December,Dec,2013-12,201312,49,2,Monday,False
20131203,2013-12-03,2013,4,12,December,Dec,2013-12,201312,49,3,Tuesday,False
20131204,2013-12-04,2013,4,12,December,Dec,2013-12,201312,49,4,Wednesday,False
20131205,2013-12-05,2013,4,12,December,Dec,2013-12,201312,49,5,Thursday,False
20131206,2013-12-06,2013,4,12,December,Dec,2013-12,201312,49,6,Friday,False
20131207,2013-12-07,2013,4,12,December,Dec,2013-12,201312,49,7,Saturday,True
20131208,2013-12-08,2013,4,12,December,Dec,2013-12,201312,49,8,Sunday,True
20131209,2013-12-09,2013,4,12,December,Dec,2013-12,201312,50,9,Monday,False
20131210,2013-12-10,2013,4,12,December,Dec,2013-12,201312,50,10,Tuesday,False
20131211,2013-12-11,2013,4,12,December,Dec,2013-12,201312,50,11,Wednesday,False
20131212,2013-12-12,2013,4,12,December,Dec,2013-12,201312,50,12,Thursday,False
20131213,2013-12-13,2013,4,12,December,Dec,2013-12,201312,50,13,Friday,False
20131214,2013-12-14,2013,4,12,December,Dec,2013-12,201312,50,14,Saturday,True
20131215,2013-12-15,2013,4,12,December,Dec,2013-12,201312,50,15,Sunday,True
20131216,2013-12-16,2013,4,12,December,Dec,2013-12,201312,51,16,Monday,False
20131217,2013-12-17,2013,4,12,December,Dec,2013-12,201312,51,17,Tuesday,False
20131218,2013-12-18,2013,4,12,December,Dec,2013-12,201312,51,18,Wednesday,False
20131219,2013-12-19,2013,4,12,December,Dec,2013-12,201312,51,19,Thursday,False
20131220,2013-12-20,2013,4,12,December,Dec,2013-12,201312,51,20,Friday,False
20131221,2013-12-21,2013,4,12,December,Dec,2013-12,201312,51,21,Saturday,True
20131222,2013-12-22,2013,4,12,December,Dec,2013-12,201312,51,22,Sunday,True
20131223,2013-12-23,2013,4,12,December,Dec,2013-12,201312,52,23,Monday,False
20131224,2013-12-24,2013,4,12,December,Dec,2013-12,201312,52,24,Tuesday,False
20131225,2013-12-25,2013,4,12,December,Dec,2013-12,201312,52,25,Wednesday,False
20131226,2013-12-26,2013,4,12,December,Dec,2013-12,201312,52,26,Thursday,False
20131227,2013-12-27,2013,4,12,December,Dec,2013-12,201312,52,27,Friday,False
20131228,2013-12-28,2013,4,12,December,Dec,2013-12,201312,52,28,Saturday,True
20131229,2013-12-29,2013,4,12,December,Dec,2013-12,201312,52,29,Sunday,True
20131230,2013-12-30,2013,4,12,December,Dec,2013-12,201312,1,30,Monday,False
20131231,2013-12-31,2013,4,12,December,Dec,2013-12,201312,1,31,Tuesday,False
20140101,2014-01-01,2014,1,1,January,Jan,2014-01,201401,1,1,Wednesday,False
20140102,2014-01-02,2014,1,1,January,Jan,2014-01,201401,1,2,Thursday,False
20140103,2014-01-03,2014,1,1,January,Jan,2014-01,201401,1,3,Friday,False
20140104,2014-01-04,2014,1,1,January,Jan,2014-01,201401,1,4,Saturday,True
20140105,2014-01-05,2014,1,1,January,Jan,2014-01,201401,1,5,Sunday,True
20140106,2014-01-06,2014,1,1,January,Jan,2014-01,201401,2,6,Monday,False
20140107,2014-01-07,2014,1,1,January,Jan,2014-01,201401,2,7,Tuesday,False
20140108,2014-01-08,2014,1,1,January,Jan,2014-01,201401,2,8,Wednesday,False
20140109,2014-01-09,2014,1,1,January,Jan,2014-01,201401,2,9,Thursday,False
20140110,2014-01-10,2014,1,1,January,Jan,2014-01,201401,2,10,Friday,False
20140111,2014-01-11,2014,1,1,January,Jan,2014-01,201401,2,11,Saturday,True
20140112,2014-01-12,2014,1,1,January,Jan,2014-01,201401,2,12,Sunday,True
20140113,2014-01-13,2014,1,1,January,Jan,2014-01,201401,3,13,Monday,False
20140114,2014-01-14,2014,1,1,January,Jan,2014-01,201401,3,14,Tuesday,False
20140115,2014-01-15,2014,1,1,January,Jan,2014-01,201401,3,15,Wednesday,False
20140116,2014-01-16,2014,1,1,January,Jan,2014-01,201401,3,16,Thursday,False
20140117,2014-01-17,2014,1,1,January,Jan,2014-01,201401,3,17,Friday,False
20140118,2014-01-18,2014,1,1,January,Jan,2014-01,201401,3,18,Saturday,True
20140119,2014-01-19,2014,1,1,January,Jan,2014-01,201401,3,19,Sunday,True
20140120,2014-01-20,2014,1,1,January,Jan,2014-01,201401,4,20,Monday,False
20140121,2014-01-21,2014,1,1,January,Jan,2014-01,201401,4,21,Tuesday,False
20140122,2014-01-22,2014,1,1,January,Jan,2014-01,201401,4,22,Wednesday,False
20140123,2014-01-23,2014,1,1,January,Jan,2014-01,201401,4,23,Thursday,False
20140124,2014-01-24,2014,1,1,January,Jan,2014-01,201401,4,24,Friday,False
20140125,2014-01-25,2014,1,1,January,Jan,2014-01,201401,4,25,Saturday,True
20140126,2014-01-26,2014,1,1,January,Jan,2014-01,201401,4,26,Sunday,True
20140127,2014-01-27,2014,1,1,January,Jan,2014-01,201401,5,27,Monday,False
20140128,2014-01-28,2014,1,1,January,Jan,2014-01,201401,5,28,Tuesday,False
20140129,2014-01-29,2014,1,1,January,Jan,2014-01,201401,5,29,Wednesday,False
20140130,2014-01-30,2014,1,1,January,Jan,2014-01,201401,5,30,Thursday,False
20140131,2014-01-31,2014,1,1,January,Jan,2014-01,201401,5,31,Friday,False
20140201,2014-02-01,2014,1,2,February,Feb,2014-02,201402,5,1,Saturday,True
20140202,2014-02-02,2014,1,2,February,Feb,2014-02,201402,5,2,Sunday,True
20140203,2014-02-03,2014,1,2,February,Feb,2014-02,201402,6,3,Monday,False
20140204,2014-02-04,2014,1,2,February,Feb,2014-02,201402,6,4,Tuesday,False
20140205,2014-02-05,2014,1,2,February,Feb,2014-02,201402,6,5,Wednesday,False
20140206,2014-02-06,2014,1,2,February,Feb,2014-02,201402,6,6,Thursday,False
20140207,2014-02-07,2014,1,2,February,Feb,2014-02,201402,6,7,Friday,False
20140208,2014-02-08,2014,1,2,February,Feb,2014-02,201402,6,8,Saturday,True
20140209,2014-02-09,2014,1,2,February,Feb,2014-02,201402,6,9,Sunday,True
20140210,2014-02-10,2014,1,2,February,Feb,2014-02,201402,7,10,Monday,False
20140211,2014-02-11,2014,1,2,February,Feb,2014-02,201402,7,11,Tuesday,False
20140212,2014-02-12,2014,1,2,February,Feb,2014-02,201402,7,12,Wednesday,False
20140213,2014-02-13,2014,1,2,February,Feb,2014-02,201402,7,13,Thursday,False
20140214,2014-02-14,2014,1,2,February,Feb,2014-02,201402,7,14,Friday,False
20140215,2014-02-15,2014,1,2,February,Feb,2014-02,201402,7,15,Saturday,True
20140216,2014-02-16,2014,1,2,February,Feb,2014-02,201402,7,16,Sunday,True
20140217,2014-02-17,2014,1,2,February,Feb,2014-02,201402,8,17,Monday,False
20140218,2014-02-18,2014,1,2,February,Feb,2014-02,201402,8,18,Tuesday,False
20140219,2014-02-19,2014,1,2,February,Feb,2014-02,201402,8,19,Wednesday,False
20140220,2014-02-20,2014,1,2,February,Feb,2014-02,201402,8,20,Thursday,False
20140221,2014-02-21,2014,1,2,February,Feb,2014-02,201402,8,21,Friday,False
20140222,2014-02-22,2014,1,2,February,Feb,2014-02,201402,8,22,Saturday,True
20140223,2014-02-23,2014,1,2,February,Feb,2014-02,201402,8,23,Sunday,True
20140224,2014-02-24,2014,1,2,February,Feb,2014-02,201402,9,24,Monday,False
20140225,2014-02-25,2014,1,2,February,Feb,2014-02,201402,9,25,Tuesday,False
20140226,2014-02-26,2014,1,2,February,Feb,2014-02,201402,9,26,Wednesday,False
20140227,2014-02-27,2014,1,2,February,Feb,2014-02,201402,9,27,Thursday,False
20140228,2014-02-28,2014,1,2,February,Feb,2014-02,201402,9,28,Friday,False
20140301,2014-03-01,2014,1,3,March,Mar,2014-03,201403,9,1,Saturday,True
20140302,2014-03-02,2014,1,3,March,Mar,2014-03,201403,9,2,Sunday,True
20140303,2014-03-03,2014,1,3,March,Mar,2014-03,201403,10,3,Monday,False
20140304,2014-03-04,2014,1,3,March,Mar,2014-03,201403,10,4,Tuesday,False
20140305,2014-03-05,2014,1,3,March,Mar,2014-03,201403,10,5,Wednesday,False
20140306,2014-03-06,2014,1,3,March,Mar,2014-03,201403,10,6,Thursday,False
20140307,2014-03-07,2014,1,3,March,Mar,2014-03,201403,10,7,Friday,False
20140308,2014-03-08,2014,1,3,March,Mar,2014-03,201403,10,8,Saturday,True
20140309,2014-03-09,2014,1,3,March,Mar,2014-03,201403,10,9,Sunday,True
20140310,2014-03-10,2014,1,3,March,Mar,2014-03,201403,11,10,Monday,False
20140311,2014-03-11,2014,1,3,March,Mar,2014-03,201403,11,11,Tuesday,False
20140312,2014-03-12,2014,1,3,March,Mar,2014-03,201403,11,12,Wednesday,False
20140313,2014-03-13,2014,1,3,March,Mar,2014-03,201403,11,13,Thursday,False
20140314,2014-03-14,2014,1,3,March,Mar,2014-03,201403,11,14,Friday,False
20140315,2014-03-15,2014,1,3,March,Mar,2014-03,201403,11,15,Saturday,True
20140316,2014-03-16,2014,1,3,March,Mar,2014-03,201403,11,16,Sunday,True
20140317,2014-03-17,2014,1,3,March,Mar,2014-03,201403,12,17,Monday,False
20140318,2014-03-18,2014,1,3,March,Mar,2014-03,201403,12,18,Tuesday,False
20140319,2014-03-19,2014,1,3,March,Mar,2014-03,201403,12,19,Wednesday,False
20140320,2014-03-20,2014,1,3,March,Mar,2014-03,201403,12,20,Thursday,False
20140321,2014-03-21,2014,1,3,March,Mar,2014-03,201403,12,21,Friday,False
20140322,2014-03-22,2014,1,3,March,Mar,2014-03,201403,12,22,Saturday,True
20140323,2014-03-23,2014,1,3,March,Mar,2014-03,201403,12,23,Sunday,True
20140324,2014-03-24,2014,1,3,March,Mar,2014-03,201403,13,24,Monday,False
20140325,2014-03-25,2014,1,3,March,Mar,2014-03,201403,13,25,Tuesday,False
20140326,2014-03-26,2014,1,3,March,Mar,2014-03,201403,13,26,Wednesday,False
20140327,2014-03-27,2014,1,3,March,Mar,2014-03,201403,13,27,Thursday,False
20140328,2014-03-28,2014,1,3,March,Mar,2014-03,201403,13,28,Friday,False
20140329,2014-03-29,2014,1,3,March,Mar,2014-03,201403,13,29,Saturday,True
20140330,2014-03-30,2014,1,3,March,Mar,2014-03,201403,13,30,Sunday,True
20140331,2014-03-31,2014,1,3,March,Mar,2014-03,201403,14,31,Monday,False
20140401,2014-04-01,2014,2,4,April,Apr,2014-04,201404,14,1,Tuesday,False
20140402,2014-04-02,2014,2,4,April,Apr,2014-04,201404,14,2,Wednesday,False
20140403,2014-04-03,2014,2,4,April,Apr,2014-04,201404,14,3,Thursday,False
20140404,2014-04-04,2014,2,4,April,Apr,2014-04,201404,14,4,Friday,False
20140405,2014-04-05,2014,2,4,April,Apr,2014-04,201404,14,5,Saturday,True
20140406,2014-04-06,2014,2,4,April,Apr,2014-04,201404,14,6,Sunday,True
20140407,2014-04-07,2014,2,4,April,Apr,2014-04,201404,15,7,Monday,False
20140408,2014-04-08,2014,2,4,April,Apr,2014-04,201404,15,8,Tuesday,False
20140409,2014-04-09,2014,2,4,April,Apr,2014-04,201404,15,9,Wednesday,False
20140410,2014-04-10,2014,2,4,April,Apr,2014-04,201404,15,10,Thursday,False
20140411,2014-04-11,2014,2,4,April,Apr,2014-04,201404,15,11,Friday,False
20140412,2014-04-12,2014,2,4,April,Apr,2014-04,201404,15,12,Saturday,True
20140413,2014-04-13,2014,2,4,April,Apr,2014-04,201404,15,13,Sunday,True
20140414,2014-04-14,2014,2,4,April,Apr,2014-04,201404,16,14,Monday,False
20140415,2014-04-15,2014,2,4,April,Apr,2014-04,201404,16,15,Tuesday,False
20140416,2014-04-16,2014,2,4,April,Apr,2014-04,201404,16,16,Wednesday,False
20140417,2014-04-17,2014,2,4,April,Apr,2014-04,201404,16,17,Thursday,False
20140418,2014-04-18,2014,2,4,April,Apr,2014-04,201404,16,18,Friday,False
20140419,2014-04-19,2014,2,4,April,Apr,2014-04,201404,16,19,Saturday,True
20140420,2014-04-20,2014,2,4,April,Apr,2014-04,201404,16,20,Sunday,True
20140421,2014-04-21,2014,2,4,April,Apr,2014-04,201404,17,21,Monday,False
20140422,2014-04-22,2014,2,4,April,Apr,2014-04,201404,17,22,Tuesday,False
20140423,2014-04-23,2014,2,4,April,Apr,2014-04,201404,17,23,Wednesday,False
20140424,2014-04-24,2014,2,4,April,Apr,2014-04,201404,17,24,Thursday,False
20140425,2014-04-25,2014,2,4,April,Apr,2014-04,201404,17,25,Friday,False
20140426,2014-04-26,2014,2,4,April,Apr,2014-04,201404,17,26,Saturday,True
20140427,2014-04-27,2014,2,4,April,Apr,2014-04,201404,17,27,Sunday,True
20140428,2014-04-28,2014,2,4,April,Apr,2014-04,201404,18,28,Monday,False
20140429,2014-04-29,2014,2,4,April,Apr,2014-04,201404,18,29,Tuesday,False
20140430,2014-04-30,2014,2,4,April,Apr,2014-04,201404,18,30,Wednesday,False
20140501,2014-05-01,2014,2,5,May,May,2014-05,201405,18,1,Thursday,False
20140502,2014-05-02,2014,2,5,May,May,2014-05,201405,18,2,Friday,False
20140503,2014-05-03,2014,2,5,May,May,2014-05,201405,18,3,Saturday,True
20140504,2014-05-04,2014,2,5,May,May,2014-05,201405,18,4,Sunday,True
20140505,2014-05-05,2014,2,5,May,May,2014-05,201405,19,5,Monday,False
20140506,2014-05-06,2014,2,5,May,May,2014-05,201405,19,6,Tuesday,False
20140507,2014-05-07,2014,2,5,May,May,2014-05,201405,19,7,Wednesday,False
20140508,2014-05-08,2014,2,5,May,May,2014-05,201405,19,8,Thursday,False
20140509,2014-05-09,2014,2,5,May,May,2014-05,201405,19,9,Friday,False
20140510,2014-05-10,2014,2,5,May,May,2014-05,201405,19,10,Saturday,True
20140511,2014-05-11,2014,2,5,May,May,2014-05,201405,19,11,Sunday,True
20140512,2014-05-12,2014,2,5,May,May,2014-05,201405,20,12,Monday,False
20140513,2014-05-13,2014,2,5,May,May,2014-05,201405,20,13,Tuesday,False
20140514,2014-05-14,2014,2,5,May,May,2014-05,201405,20,14,Wednesday,False
20140515,2014-05-15,2014,2,5,May,May,2014-05,201405,20,15,Thursday,False
20140516,2014-05-16,2014,2,5,May,May,2014-05,201405,20,16,Friday,False
20140517,2014-05-17,2014,2,5,May,May,2014-05,201405,20,17,Saturday,True
20140518,2014-05-18,2014,2,5,May,May,2014-05,201405,20,18,Sunday,True
20140519,2014-05-19,2014,2,5,May,May,2014-05,201405,21,19,Monday,False
20140520,2014-05-20,2014,2,5,May,May,2014-05,201405,21,20,Tuesday,False
20140521,2014-05-21,2014,2,5,May,May,2014-05,201405,21,21,Wednesday,False
20140522,2014-05-22,2014,2,5,May,May,2014-05,201405,21,22,Thursday,False
20140523,2014-05-23,2014,2,5,May,May,2014-05,201405,21,23,Friday,False
20140524,2014-05-24,2014,2,5,May,May,2014-05,201405,21,24,Saturday,True
20140525,2014-05-25,2014,2,5,May,May,2014-05,201405,21,25,Sunday,True
20140526,2014-05-26,2014,2,5,May,May,2014-05,201405,22,26,Monday,False
20140527,2014-05-27,2014,2,5,May,May,2014-05,201405,22,27,Tuesday,False
20140528,2014-05-28,2014,2,5,May,May,2014-05,201405,22,28,Wednesday,False
20140529,2014-05-29,2014,2,5,May,May,2014-05,201405,22,29,Thursday,False
20140530,2014-05-30,2014,2,5,May,May,2014-05,201405,22,30,Friday,False
20140531,2014-05-31,2014,2,5,May,May,2014-05,201405,22,31,Saturday,True
20140601,2014-06-01,2014,2,6,June,Jun,2014-06,201406,22,1,Sunday,True
20140602,2014-06-02,2014,2,6,June,Jun,2014-06,201406,23,2,Monday,False
20140603,2014-06-03,2014,2,6,June,Jun,2014-06,201406,23,3,Tuesday,False
20140604,2014-06-04,2014,2,6,June,Jun,2014-06,201406,23,4,Wednesday,False
20140605,2014-06-05,2014,2,6,June,Jun,2014-06,201406,23,5,Thursday,False
20140606,2014-06-06,2014,2,6,June,Jun,2014-06,201406,23,6,Friday,False
20140607,2014-06-07,2014,2,6,June,Jun,2014-06,201406,23,7,Saturday,True
20140608,2014-06-08,2014,2,6,June,Jun,2014-06,201406,23,8,Sunday,True
20140609,2014-06-09,2014,2,6,June,Jun,2014-06,201406,24,9,Monday,False
20140610,2014-06-10,2014,2,6,June,Jun,2014-06,201406,24,10,Tuesday,False
20140611,2014-06-11,2014,2,6,June,Jun,2014-06,201406,24,11,Wednesday,False
20140612,2014-06-12,2014,2,6,June,Jun,2014-06,201406,24,12,Thursday,False
20140613,2014-06-13,2014,2,6,June,Jun,2014-06,201406,24,13,Friday,False
20140614,2014-06-14,2014,2,6,June,Jun,2014-06,201406,24,14,Saturday,True
20140615,2014-06-15,2014,2,6,June,Jun,2014-06,201406,24,15,Sunday,True
20140616,2014-06-16,2014,2,6,June,Jun,2014-06,201406,25,16,Monday,False
20140617,2014-06-17,2014,2,6,June,Jun,2014-06,201406,25,17,Tuesday,False
20140618,2014-06-18,2014,2,6,June,Jun,2014-06,201406,25,18,Wednesday,False
20140619,2014-06-19,2014,2,6,June,Jun,2014-06,201406,25,19,Thursday,False
20140620,2014-06-20,2014,2,6,June,Jun,2014-06,201406,25,20,Friday,False
20140621,2014-06-21,2014,2,6,June,Jun,2014-06,201406,25,21,Saturday,True
20140622,2014-06-22,2014,2,6,June,Jun,2014-06,201406,25,22,Sunday,True
20140623,2014-06-23,2014,2,6,June,Jun,2014-06,201406,26,23,Monday,False
20140624,2014-06-24,2014,2,6,June,Jun,2014-06,201406,26,24,Tuesday,False
20140625,2014-06-25,2014,2,6,June,Jun,2014-06,201406,26,25,Wednesday,False
20140626,2014-06-26,2014,2,6,June,Jun,2014-06,201406,26,26,Thursday,False
20140627,2014-06-27,2014,2,6,June,Jun,2014-06,201406,26,27,Friday,False
20140628,2014-06-28,2014,2,6,June,Jun,2014-06,201406,26,28,Saturday,True
20140629,2014-06-29,2014,2,6,June,Jun,2014-06,201406,26,29,Sunday,True
20140630,2014-06-30,2014,2,6,June,Jun,2014-06,201406,27,30,Monday,False
20140701,2014-07-01,2014,3,7,July,Jul,2014-07,201407,27,1,Tuesday,False
20140702,2014-07-02,2014,3,7,July,Jul,2014-07,201407,27,2,Wednesday,False
20140703,2014-07-03,2014,3,7,July,Jul,2014-07,201407,27,3,Thursday,False
20140704,2014-07-04,2014,3,7,July,Jul,2014-07,201407,27,4,Friday,False
20140705,2014-07-05,2014,3,7,July,Jul,2014-07,201407,27,5,Saturday,True
20140706,2014-07-06,2014,3,7,July,Jul,2014-07,201407,27,6,Sunday,True
20140707,2014-07-07,2014,3,7,July,Jul,2014-07,201407,28,7,Monday,False
20140708,2014-07-08,2014,3,7,July,Jul,2014-07,201407,28,8,Tuesday,False
20140709,2014-07-09,2014,3,7,July,Jul,2014-07,201407,28,9,Wednesday,False
20140710,2014-07-10,2014,3,7,July,Jul,2014-07,201407,28,10,Thursday,False
20140711,2014-07-11,2014,3,7,July,Jul,2014-07,201407,28,11,Friday,False
20140712,2014-07-12,2014,3,7,July,Jul,2014-07,201407,28,12,Saturday,True
20140713,2014-07-13,2014,3,7,July,Jul,2014-07,201407,28,13,Sunday,True
20140714,2014-07-14,2014,3,7,July,Jul,2014-07,201407,29,14,Monday,False
20140715,2014-07-15,2014,3,7,July,Jul,2014-07,201407,29,15,Tuesday,False
20140716,2014-07-16,2014,3,7,July,Jul,2014-07,201407,29,16,Wednesday,False
20140717,2014-07-17,2014,3,7,July,Jul,2014-07,201407,29,17,Thursday,False
20140718,2014-07-18,2014,3,7,July,Jul,2014-07,201407,29,18,Friday,False
20140719,2014-07-19,2014,3,7,July,Jul,2014-07,201407,29,19,Saturday,True
20140720,2014-07-20,2014,3,7,July,Jul,2014-07,201407,29,20,Sunday,True
20140721,2014-07-21,2014,3,7,July,Jul,2014-07,201407,30,21,Monday,False
